Date,Time,Depth,Location,Site,Method,Replicate,Type,Observer,Species,Size,Count
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Chaetodon aureofasciatus,10--15,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Cephalopholis cyanostigma,20--25,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Siganus doliatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Acanthurus sp,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Chelmon rostratus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Chaetodon melannotus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Thalassoma lunare,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Diagramma pictum,45--50,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Scarus rivulatus,15--20,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Diagramma pictum,35--40,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Cheilinus fasciatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Scolopsis bilineata,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,5,10 min,ACS,Choerodon schoenleinii,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,Instant,ACS,Chaetodon aureofasciatus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,Instant,ACS,Pomacanthus sexstriatus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,Instant,ACS,Scarus schlegeli,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,Instant,ACS,Siganus doliatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Scolopsis margaritifera,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Scarus schlegeli,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Lutjanus gibbus,20--25,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Chaetodon aureofasciatus,10--15,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Scolopsis bilineata,10--15,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Thalassoma lunare,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Cheilinus fasciatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Thalassoma lunare,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Chaetodon lineolatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Diagramma pictum,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Lutjanus carponotatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Epibulus insidiator,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Siganus lineatus,20--25,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Siganus lineatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Choerodon schoenleinii,45--50,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Siganus doliatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Pomacanthus sexstriatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,6,10 min,ACS,Diagramma pictum,45--50,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,ACS,Lutjanus carponotatus,25--30,8
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,ACS,Siganus doliatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,ACS,Chaetodon aureofasciatus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,ACS,Plectropomus maculatus,45--50,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,ACS,Lutjanus fulviflamma,20--25,8
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,ACS,Scolopsis margaritifera,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,ACS,Thalassoma lunare,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,ACS,Scarus rivulatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Lutjanus carponotatus,20--25,6
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Lutjanus fulviflamma,20--25,11
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Chaetodon auriga,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Scolopsis margaritifera,15--20,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Plectropomus maculatus,45--50,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Scarus rivulatus,20--25,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Chaetodon lunulatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Thalassoma lunare,10--15,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Chlorurus microrhinus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Hemigymnus melapterus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Acanthurus xanthopterus,20--25,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Scolopsis margaritifera,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Scarus rivulatus,10--15,7
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Naso unicornis,50--55,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Naso unicornis,45--50,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Siganus doliatus,20--25,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,ACS,Anampses geographicus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,Instant,ACS,Scolopsis margaritifera,20--25,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,Instant,ACS,Chelmon rostratus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,Instant,ACS,Cheilinus fasciatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,Instant,ACS,Siganus doliatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,Instant,ACS,Chaetodon aureofasciatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,Instant,ACS,Scarus rivulatus,20--25,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,Instant,ACS,Pomacanthus sexstriatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,Instant,ACS,Chaetodon aureofasciatus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,Instant,ACS,Thalassoma lunare,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Chaetodon aureofasciatus,10--15,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Scolopsis margaritifera,15--20,8
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Scolopsis margaritifera,20--25,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Thalassoma lunare,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Chaetodon lineolatus,10--15,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Lutjanus carponotatus,25--30,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Thalassoma lunare,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Pomacanthus sexstriatus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Bodianus mesothorax,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Scarus rivulatus,10--15,10
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Naso unicornis,45--50,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Siganus doliatus,15--20,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Scarus rivulatus,20--25,7
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Scarus flavipectoralis,25-30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Epinephelus malabaricus,45--50,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Chelmon rostratus,15--20,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Plectropomus maculatus,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,2,10 min,ACS,Chaetodon auriga,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,Instant,ACS,Chlorurus microrhinus,30--35,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,Instant,ACS,Scarus flavipectoralis,20--25,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,Instant,ACS,Chaetodon aureofasciatus,10--15,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,Instant,ACS,Chaetodon auriga,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,Instant,ACS,Thalassoma lunare,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Thalassoma lunare,10--15,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Scarus rivulatus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Chaetodon aureofasciatus,10--15,7
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Cephalopholis cyanostigma,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Thalassoma lunare,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Choerodon fasciatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Chaetodon lineolatus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Scarus flavipectoralis,25--30,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Siganus doliatus,15--20,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,3,10 min,ACS,Scolopsis margaritifera,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,Instant,ACS,Chelmon rostratus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,Instant,ACS,Pomacanthus sexstriatus,25--30,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,Instant,ACS,Thalassoma lunare,10--15,3
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,Instant,ACS,Thalassoma lunare,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,Instant,ACS,Lutjanus carponotatus,30--35,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Choerodon schoenleinii,35--40,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Thalassoma lunare,15--20,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Thalassoma lunare,10--15,5
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Cheilinus trilobatus,10--15,2
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Chelmon rostratus,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Hemigymnus melapterus,15--20,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Chaetodon auriga,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Cephalopholis cyanostigma,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Chaetodon auriga,10--15,4
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Coradion altivelis,10--15,1
15/02/2023,,,Orpheus Island,Pioneer Bay,Point ,4,10 min,ACS,Chaetodon lunulatus,10--15,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Scolopsis margaritifera,20--25,3
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Scarus rivulatus,10--15,7
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Acanthurus sp,20--25,4
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Scarus schlegeli,30--35,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Labroides dimidiatus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Cheilinus fasciatus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Scolopsis margaritifera,15--20,4
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Stethojulis strigiventer,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Scarus rivulatus,20--25,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Acanthurus sp,15--20,5
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Lutjanus fulvis,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Lutjanus carponotatus,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Chelmon rostratus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,20 m,HFY,Thalassoma lunare,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Chaetodon auriga,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Platax batavianus,45--50,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Scolopsis margaritifera,20--25,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Scarus rivulatus,10--15,14
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Labroides dimidiatus,10--15,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Cheilinus fasciatus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Scolopsis margaritifera,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Scarus rivulatus,20--25,3
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Acanthurus sp,15--20,4
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Lutjanus fulvis,20--25,3
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Lutjanus carponotatus,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Chelmon rostratus,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Acanthurus sp,10--15,7
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Epibulus insidiator,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Scolopsis bilineata,15--20,3
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Chaetodon aureofasciatus,10--15,4
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Lutjanus carponotatus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Acanthurus blochii,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Siganus lineatus,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Plectorhynchus chaetodontoides,25--30,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Siganus puellus,20--25,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Siganus doliatus,20--25,3
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Scarus rivulatus,15--20,4
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Chaetodon melannotus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Cephalopholis cyanostigma,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Hemigymnus melapterus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Scarus rivulatus,30--35,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Thalassoma lunare,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Platax pinnatus,30--35,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Scarus niger,10--15,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Chaetodon vagabundus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,1,30 m,HFY,Pomacanthus sexstriatus,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Siganus lineatus,25--30,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Labroides dimidiatus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Chaetodon aureofasciatus,10--15,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Cephalopholis cyanostigma,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Cheilinus chlorurus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Scarus rivulatus,10--15,6
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Lutjanus carponotatus,20--25,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Thalassoma lunare,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Epibulus insidiator,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Cheilinus fasciatus,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Scarus flavipectoralis,25--30,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Scolopsis margaritifera,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Hemigymnus melapterus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Hipposcarus longiceps,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Cephalopholis cyanostigma,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Chlorurus spilurus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Scarus niger,10--15,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Chaetodon auriga,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Acanthurus sp,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Siganus doliatus,20--25,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Chlorurus microrhinus,30--35,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Epibulus insidiator,20--25,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Scolopsis margaritifera,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,20 m,HFY,Cephalopholis boenak,10--15,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Scarus rivulatus,30--35,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Scarus rivulatus,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Scarus rivulatus,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Pomacanthus sexstriatus,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Siganus lineatus,25--30,6
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Labroides dimidiatus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Chaetodon aureofasciatus,10--15,5
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Scarus rivulatus,10--15,8
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Lutjanus carponotatus,20--25,5
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Thalassoma lunare,10--15,3
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Scolopsis margaritifera,20--25,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Hipposcarus longiceps,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Chaetodon auriga,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Acanthurus sp,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Siganus doliatus,20--25,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Siganus doliatus,10--15,4
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Thalassoma lunare,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Cheilinus fasciatus,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Labrichthyes unilineatus,10--15,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Hipposcarus longiceps,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Chaetodon lineolatus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Scarus flavipectoralis,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Siganus doliatus,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Diagramma pictum,35--40,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Acanthurus sp,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Scolopsis bilineata,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Transect,2,30 m,HFY,Plectropomus leopardus,30--35,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,HFY,Siganus lineatus,20--25,6
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,HFY,Siganus doliatus,15--20,11
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,HFY,Scarus rivulatus,25--30,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,HFY,Chaetodon lunulatus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,Instant,HFY,Cephalopholis cyanostigma,25--30,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Siganus lineatus,20--25,3
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Acanthurus sp,20--25,12
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Epibulus insidiator,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Choerodon fasciatus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Chaetodon vagabundus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Scarus rivulatus,15--20,3
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Ctenochaetus striatus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Hemigymnus melapterus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Scolopsis margaritifera,15--20,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Chaetodon aureofasciatus,10--15,3
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Pomacanthus sexstriatus,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Diagramma pictum,30--35,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Labroides dimidiatus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Siganus puellus,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Choerodon fasciatus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Bodianus mesothorax,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Pomacanthus semicirculatus,35--40,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Diagramma pictum,25--30,2
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Epibulus insidiator,20--25,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Cephalopholis cyanostigma,15--20,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Chaetodon melannotus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Bodianus axillaris,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Cheilinus fasciatus,10--15,1
16/02/2023,,,Orpheus Island,Pioneer Bay,Point ,1,10 min,HFY,Thalassoma lunare,15--20,1
